text,scraped_at,source
"Martyr Ali Reza Tangsiri (ra) established command over the Persian Gulf waters, by creating a precise: state-of-the-art system. He trained and formed units that strengthened Iran’s and the region’s naval defense. His contributions will always be remembered. Al-Fatiha!",2026-03-30 07:44:56,@SyedIrfan73
Bill Barr worked for CIA for 4 years. Then he was trumps AG like the bondi bitch in 2016. He had Epstein killed for trump to cover for being a pedophile.,2026-03-30 07:44:55,@sean_eggman
"Admiral AliReza Tangsiri, commander of the IRGC Navy, was martyred by the US on the front lines of the war. In his final interview, he said: ‘The greatest honor for us is to give our lives in defense of Iran.’ #PersianGulf LONG LIVE THE ISLAMIC REPUBLIC OF IRAN",2026-03-30 07:44:54,@iribnews_irib
#AIA/USDT 🤩🤩 went exactly as 🤩 Profit: +707.54% 🔥🔥🔥🔥 Free Signals Group: $FUBO $SNOW $AI $DPZ $CAVA $BTC #Bitcoin #Crypto #Wif #trading #Trump,2026-03-30 07:44:53,@mise_chloejoyce
Deadly Blow from Iran to Kuwait’s Critical Energy Facility An Iranian attack struck a power and water desalination plant in Kuwait. An Indian worker was killed and significant structural damage was reported.,2026-03-30 07:44:52,@SolomonBueze
"Donald Trump directs criticism at Mohammed bin Salman, while within the United States there are currents and citizens who hold views supportive of Iran. It is more appropriate to address internal contradictions before directing criticism at others.",2026-03-30 07:44:51,@ismhan_aden
🚨#XAUUSD #GOLD Signal Join Free Signals💸 96% Accuracy Rate 2–7 Profitable Signals Every Day $CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $AD $TRUMP $HBAR $yznzhbznniiuu,2026-03-30 07:44:50,@Mrharry118
"If you are old enough, you know politicians lie to get into office. Not just in America - everywhere. That’s why people don’t trust politicians. I’ve been watching President Trump closely since 2023 - rallies, interviews, policies, results. In the last 14 months, he’s running",2026-03-30 07:44:49,@aj_inapi
Yes #YesKing #KingDonaldTrumpforUSA #ThankYouKingDonaldTrump‌ #MAGAwithKingDonaldTrump Fuck leftists and Islamist as Democrats. Stop #IRGCTerrorists and their propaganda machinery outside and Inside IRAN,2026-03-30 07:44:49,@Frakhanha
"🚨BREAKING:- Iran acknowledges the killing of the naval commander of the Islamic Revolutionary Guard Corps, Admiral Ali Reza Tangsiri.",2026-03-30 07:44:48,@WorldObser15937
Russia Providing Intelligence to Iran on American Bases in Middle East,2026-03-30 07:44:48,@StanleyECook
"My name is Fred Wellman. I’m a 22-year Army veteran, entrepreneur, and dad running for Congress in Missouri’s Second Congressional District.",2026-03-30 07:44:45,@vietthanhsports
